CAGR,Sharpe,MaxDD
-0.010843166142428418,0.1047690874756616,-0.7119020175817017
0.009726733443283342,0.1685098704775006,-0.5765193252187795
0.010822684023935825,0.16901620819709437,-0.5523813692724153
-0.10619283464949925,-0.22342230379295436,-0.9130642864447169
0.08171938381413923,0.4401016641384231,-0.5389331331872076
0.14827599988503892,0.6852709762919367,-0.37340024466693367
-0.12298739338208575,-0.37752083099213424,-0.77937079370827
0.061790014296694284,0.36142000834179905,-0.4773615502520091
0.018315880720670252,0.20526216354237425,-0.5855769242529063
-0.03145412270559467,0.015235761550034924,-0.4827330958112388
0.12873543583140346,0.6161090165496018,-0.39763972159650207
-0.044044987553406356,-0.024865548922785887,-0.664733976048304
0.12120694890044614,0.5782815496564931,-0.45308867223086646
0.0400630694043429,0.28142337756555763,-0.4343677705025568
0.03000990276081117,0.24315967337207187,-0.684548801879756
0.08297990112691211,0.4592710871472854,-0.4244027325898606
-0.10959657510992615,-0.2946536661465799,-0.8379828447239595
0.07055020921994526,0.40416909512427523,-0.49373614338967975
0.0649608023411834,0.37306542443857416,-0.6945630967715746
-0.008404633181723686,0.08673194704870728,-0.6038484463400657
0.005503650711319308,0.1658460698940569,-0.521297051657437
0.05232084300738582,0.32556791438822347,-0.5410581236542085
0.01927113659358115,0.21801230266861713,-0.7723076318097264
-0.019439334939410413,0.043682301004877,-0.7015351644706442
-0.0680759285629583,-0.15768330517039444,-0.6360135460948695
0.0909144389174037,0.4866845302488191,-0.3430257202837719
0.07104246604633646,0.40165359097852826,-0.4609228338926067
0.11346164283513516,0.5629047094515353,-0.4044821818633735
0.05201273944858653,0.32640578336759724,-0.5160195202979072
-0.04288471441354036,-0.060384175074543,-0.5414040181106214
0.14649505951109498,0.6969507844905067,-0.3951422787881249
0.07079455557374148,0.39067590341884856,-0.4963667927653569
0.043806852046690326,0.29912090996056845,-0.5926921024733374
-0.040685294904501235,0.015593482839553348,-0.6163142785273432
0.01922964408726613,0.19831396199776247,-0.44240029320120833
-0.049153126215086385,0.008297270401157835,-0.640766045917128
0.1538110500119405,0.7196352966244293,-0.3151021080260322
0.04016356567487023,0.2814962894414671,-0.45424204033439475
-0.011417074851312381,0.0905590102304511,-0.5751922965069076
0.10908352407261357,0.5281740414712642,-0.5156482978153191
0.11497094304680089,0.5571881020399171,-0.39241595324477774
0.032990633234795785,0.2579535703635779,-0.5843128944796274
0.11617193352524158,0.5653442107369083,-0.47890867539247495
-0.03977297415971015,-0.029712689312098646,-0.670840561462253
0.2806105186497474,1.1324938390436854,-0.33653450272043284
0.03274766227663228,0.2544599162047917,-0.48524476351287116
0.10336245783541109,0.5286903382846833,-0.4798459887910065
0.03569117020012791,0.26772526197222196,-0.6626939322951617
0.22434400057993398,0.9452761103381688,-0.330607419625246
0.002167413524984063,0.15296144287338898,-0.591987467725038
-0.008477821095683402,0.1347281071194703,-0.5417402460055276
0.0999646938434764,0.5075265032815913,-0.4439088340470744
0.020599479253885056,0.20456943838807715,-0.3829090617642783
-0.05595337644833187,-0.036136055644056725,-0.8614705197938748
-0.017542260201645732,0.05829198473898429,-0.5071469542880558
0.008778035435805576,0.1648748559356044,-0.555995833331446
-0.035856032379764535,0.009490280369714837,-0.6784311448345597
0.11115570684478393,0.5737240439019302,-0.47003741580363023
-0.024509655835057154,0.03862484181255403,-0.6443822102616943
0.09858683455677242,0.5294094468965316,-0.4803855078865018
-0.048509281109595626,-0.08570423108492528,-0.7406327583041198
-0.006829685042139766,0.11946171847299816,-0.5287668512682895
-0.08074399049598158,-0.1724064098518025,-0.7882110384428103
-0.031697565726141685,-0.011093244571400372,-0.7041237799739768
-0.05782374045598915,-0.09698173227100067,-0.7711262270383488
-0.0229639008542053,0.03066774199285906,-0.6105044192007745
-0.009167260088830176,0.09703522600081747,-0.7593961978242882
0.03833627337776546,0.2765103907369063,-0.4244916085393253
-0.10557628895083582,-0.23032707719648143,-0.834550676758579
0.07623135508866152,0.419585804836459,-0.3822144199582459
0.09788584868421624,0.5056876622114432,-0.3915161268309246
0.15330735431344955,0.7458469990957682,-0.3270030079446653
0.09629372922156598,0.5096609171329759,-0.2906339146847776
0.018564961222560905,0.19696680604340097,-0.6447913503996026
0.06285554649272473,0.3771993606647015,-0.4933296486879407
0.01850483058021357,0.20208438125979364,-0.5823237176979881
-0.06278846380317682,-0.06853767344164585,-0.7360740840683133
0.043007839396155045,0.29496272159461395,-0.6481046153417581
0.022751401381673864,0.21307309577087993,-0.49666523634626614
-0.1158387882673152,-0.3034374995155428,-0.8251419311643555
-0.03528948562433065,-0.028436179935101683,-0.5396996830784362
0.18766321773069183,0.8446925166928121,-0.2562572297729695
0.11029674017818936,0.5387774373036536,-0.48596170896153756
0.06870664995765186,0.3953776705614282,-0.5030823502466251
-0.021804776615830135,0.04087839495919696,-0.5564722686658616
0.058962376139475525,0.3488366844762684,-0.5720354704720922
0.11814615517717075,0.5817572097637312,-0.36960420878880296
0.11988965306939825,0.5855933849905892,-0.38168250605081944
0.0736124808473475,0.4191085600679611,-0.421433991583426
0.1350364831584998,0.663308224019269,-0.5166813165975777
-0.20424632676833343,-0.6817392697190647,-0.8990761433060326
0.10154014827877278,0.5320088786666213,-0.5873280880278893
-0.04659290676906436,-0.06327227884874932,-0.6650340899843266
0.0009385026842074762,0.12537928513038027,-0.5732748118086121
0.017651481814227266,0.21282111558082345,-0.6639626367716643
0.026614163363556154,0.24234562567937296,-0.5169824313204281
0.051985797200474027,0.32651833920716766,-0.46240056871524937
-0.015055632918979045,0.09064935548735861,-0.6531482881566382
0.09939071506362418,0.5044847462214385,-0.3639022456627756
0.027450678513722293,0.23299203235884575,-0.43690805564572976
-0.02637883158508525,0.016284409952914757,-0.7572207024086572
-0.09248510104291796,-0.22204605022640245,-0.7418961920590592
0.1156847372492984,0.5417242100817709,-0.4325298895051697
0.012158228771923518,0.17132108891057202,-0.5009735332761436
-0.13672369651178629,-0.41151686959915884,-0.8439195089845932
0.004144039368569441,0.1443419713218372,-0.6421985485029371
0.057044765867747316,0.34614414869683907,-0.5545359179304824
-0.13339904916309553,-0.3325010538638839,-0.8209286350922488
-0.014857779270435523,0.09888944209270564,-0.7796914025282052
-0.17442498319849886,-0.5447096117684469,-0.8697443238768665
-0.012941387273669003,0.07720703310495736,-0.6330619253284075
-0.0742750207088616,-0.15601981307232546,-0.7682507117702657
0.039933497218438196,0.28493297841579834,-0.4398201650175476
-0.12429880709601226,-0.2538356668589402,-0.8017770845897971
-0.03225301269009384,0.01116590707119984,-0.6776717348612313
0.20826857828125567,0.9319203109996267,-0.3029995938114046
0.1559836247985864,0.6831425471757685,-0.4151611341644944
0.1098047443345358,0.5547206625110136,-0.4581498071990966
0.07359292331835121,0.3932607535040497,-0.6071380160205605
0.05915312653409477,0.352338761505422,-0.6429916801542961
-0.04062269019829101,-0.015945442210259494,-0.6554776531523455
0.08330784195077623,0.4542140256381613,-0.5467915906895213
0.029266384103732834,0.24060454330502487,-0.5504646571266487
-0.00014138136027608272,0.1375929685747959,-0.5423307552417138
0.11351360143188782,0.5404389106515312,-0.4486539000407964
-0.02643134434847949,0.043249232486435474,-0.5536896314120001
0.05091335324049395,0.32231971680724875,-0.5599550877756998
0.09529190503234863,0.481760082529304,-0.4893365404628971
0.06176098766598637,0.36142328971251747,-0.31287350974139194
0.006099928674340616,0.15529106218380292,-0.5925110709030934
0.03305729457529538,0.26055957519783024,-0.5107919434027322
0.05319220946570136,0.3373971311172439,-0.3483685804935779
-0.010175752587989195,0.10673302457555174,-0.6032112141940933
0.26124892863116367,1.0258534788837435,-0.28140482082567175
0.2713441998693682,1.1370794264848214,-0.3016757195554828
-0.11830486728400214,-0.36825102647825136,-0.8182960558192097
0.059389558171342616,0.35073071980265835,-0.6657724271481207
-0.01493636008072663,0.08583765833898242,-0.6222227221427248
0.07739457781282333,0.4399735479745032,-0.4184760511665411
0.20170891317318107,0.8654807743059647,-0.3978439319327216
0.05690664597377504,0.344195600187161,-0.5733551032830287
-0.0507618605292246,-0.019235000282275264,-0.7519696455758301
-0.018447130942149448,0.07859087658481556,-0.6788147150244839
0.08262040812064475,0.4202531705024952,-0.5659262603049443
0.00846547154520838,0.1691498247851221,-0.6312050042112556
0.05678034491327355,0.3474771985522764,-0.4579365239215879
0.1151787646265412,0.5471189769178534,-0.5513559372482094
0.08747982978972568,0.45577926265852653,-0.37272941456714215
0.014536066565047578,0.17915618976947018,-0.5431545031624072
-0.05924506060957535,-0.07468194861961115,-0.6770459222886662
0.22801383691889354,0.967625338323492,-0.3663143109362802
0.028045779927952097,0.24220699997598938,-0.5808168485722203
0.09419763720670349,0.4916287159226507,-0.4879365891556994
-0.013297112017645052,0.10651235231712483,-0.8206534531026222
-0.055655976211402614,-0.07802451381294921,-0.681217166035845
-0.0026865555633808214,0.1391268964795934,-0.6414144463818385
-0.04582389417211008,-0.04690970123539866,-0.6824847313965362
-0.0673092500873862,-0.13850352324450377,-0.7419691419878423
0.219204131358252,0.9002163925340759,-0.3018610948520811
0.25158021345831494,1.1591245784591446,-0.18701764399197163
0.17219917772038196,0.7790404224967907,-0.34385265478044325
0.12768967382668261,0.5960672435095584,-0.4340348188141585
-0.08991906043171927,-0.16726045198074035,-0.7455034853295075
0.10247345903060778,0.5226865654326384,-0.5244232265488014
0.042872262007430884,0.2947134102842658,-0.725764485586552
-0.09608679810288934,-0.20678637298439564,-0.7445929497601654
0.03916517575366618,0.2804502658129601,-0.5034244951093337
5.667053305113967e-05,0.1259053997815037,-0.5507902686653365
-0.00197644530474006,0.13231075758758395,-0.6507280381477002
0.03413249060091772,0.2588621171564975,-0.41723892247064653
0.06745327698190318,0.3839556828545692,-0.41816017781074377
-0.05100266293545219,-0.007387051840844426,-0.7707952900150483
0.10437011859771039,0.5026387555188395,-0.6074118067715465
-0.054281355519170904,-0.0649160480211629,-0.6727406149900419
0.14353096896375872,0.6839968797491235,-0.3372618167122594
-0.18188925976633696,-0.5382409200100324,-0.8882341615864087
0.05855035135382791,0.35066970355213856,-0.49429123570832434
0.08480239099184028,0.4466625575624133,-0.5828989348260583
0.2855007489049197,1.1990214809924569,-0.1970711199347971
-0.0024543014098377114,0.13416415893461947,-0.5726048721365647
-0.1249291183572836,-0.33433047650609204,-0.7841546732305025
0.008018345282787998,0.16471187923618907,-0.6221116331529296
0.05876685028235884,0.34920793153428914,-0.40383103988681346
0.10313925681892777,0.5312482566976644,-0.4419809274596427
-0.07253401711505425,-0.08913787472147634,-0.7890605582150423
0.026518532989665555,0.2301163815702384,-0.5931456873177418
-0.1135234189546056,-0.303697176991894,-0.7313657622660652
-0.06632671930053591,-0.14279359294021002,-0.6090496388516919
0.16071149293273024,0.7340020933493319,-0.32558822218387007
0.0066190136662123145,0.160881155910758,-0.4674400529726458
0.21665761008685602,0.9051578257816019,-0.42756268976048584
0.004691465361522873,0.14994879965512267,-0.7249840367125714
0.10188249194526322,0.5152196254781667,-0.4273600205889291
-0.05089637422710036,-0.06222402552897805,-0.7758481726380153
0.06204837600626778,0.3598648673708925,-0.37743993165536405
0.01628077218801094,0.19631707766934375,-0.5480457977700557
0.07645514055653169,0.4138569896092566,-0.47130965333870867
0.06791255750960801,0.4001564406936679,-0.40226240241057654
-0.09450972615832787,-0.17293277002489826,-0.7765126198789023
0.05084179246377629,0.32881160247221036,-0.5229958012133875
0.02067231015044846,0.22111926979968607,-0.683067822117724
-0.018385212533291173,0.04899466900993979,-0.5402133880957847
0.004363379392741562,0.15644497905185828,-0.5808383354721004
-0.03712849875664004,0.0060189629307076204,-0.7092894503037674
-0.02867983950382269,0.0466602880095186,-0.6731793833818569
0.13985067476255386,0.6267460207377922,-0.43937772063469605
-0.07454738265474414,-0.11697317650666042,-0.8478052423338288
0.06342982770023231,0.3668425497777282,-0.7045781951870123
0.018455090511638295,0.19842230602394745,-0.4794760293838968
0.10102827876431597,0.5069107546621722,-0.43913820602296316
0.263494062649946,1.050977316089961,-0.45074942585081745
0.02904799367248856,0.2405003711165098,-0.5994199203209155
-0.04322764286205849,-0.048995402857922456,-0.6867695779372638
-0.08434315785993884,-0.1805013790394457,-0.641782427718995
0.04151762912961776,0.29037932875363953,-0.6039254926924863
-0.07575887161675765,-0.1406366480777595,-0.7355653790928636
0.05508798207789867,0.3369105298484757,-0.6425400448495973
0.10594698001485514,0.5183340282483707,-0.4091057201075726
-0.1580188909923218,-0.46409880124825514,-0.8570218946419661
-0.14710853020795223,-0.43793908423673006,-0.8781559987549644
0.09759109296855284,0.5024633523064883,-0.4321615978811778
0.08042841933018519,0.4261736333377038,-0.39855415300408314
0.028384071646067044,0.24235150628090799,-0.507803845976115
0.07226000179392855,0.39430239689841734,-0.5406873558605163
0.03545932600378743,0.26696204260347267,-0.7171923579185815
-0.0669412675037484,-0.13875139773609532,-0.6928839340428077
0.017626762313360578,0.20072646519544549,-0.5863070822199152
0.19060028885301805,0.7995307607680103,-0.4204058246863769
0.058954261485909765,0.3488281298697,-0.5252337159331456
-0.1231932703020312,-0.2986170764973007,-0.8250967309916483
0.05433776259621892,0.3361716162686753,-0.5365499423919411
0.044472886650171795,0.29968594872135396,-0.4067753882676508
-0.03436545610300368,0.006643589324810812,-0.6762520278408917
-0.05689305036503467,-0.08370129721730211,-0.7109062008693888
-0.03511667091352533,0.008836402523706138,-0.6524460237041465
0.09356168162592593,0.493505863367696,-0.3751127713961816
-0.009135927958292323,0.10657893482684211,-0.6353617764442541
0.05265584701607007,0.3268436795258268,-0.5426479341943251
0.028202444484255906,0.23984956111923458,-0.5805933183324892
0.021043845505983594,0.21860881319887737,-0.47734369209086125
-0.004947948100955335,0.12416643647136445,-0.5808987110817783
0.061005242264906556,0.3712745396981055,-0.608051238737117
0.1827353945980552,0.7471654705778108,-0.44515817205768626
0.14049201031926462,0.6172821539402941,-0.5656444588327896
-0.051474060082090545,-0.03269603197841254,-0.618012782931609
0.0825452889024274,0.4345114623547977,-0.49660410366193386
0.027686849405695435,0.2340103779374074,-0.43063755833473294
0.08004003129756798,0.44827263252448935,-0.46070304024932385
-0.06899166200568962,-0.08015974092118659,-0.8662534963919049
-0.08858498818275551,-0.1803095532972924,-0.7066726452285246
-0.05749441439693026,-0.07551789042890603,-0.6836478265874568
0.09237268329341086,0.4785058632454854,-0.44924717186133456
0.042079451074241714,0.29232630819524635,-0.5314573720796714
0.012884960347882668,0.18643665072638768,-0.5542091226108921
-0.07171775955819659,-0.07303866917415637,-0.8804026082846697
0.053449653450879264,0.3402327501949078,-0.36976497574065315
0.019856539194612388,0.21034688228476495,-0.5112995859569358
0.0021089968411927007,0.15066455922212169,-0.6556825957823105
0.10889474480944017,0.5452495897713773,-0.37364428742814226
0.11735522593179026,0.58803810709701,-0.5117686933200809
-0.049109359264231656,-0.03901236876902683,-0.7883143984172473
-0.0984261435660092,-0.2664649707515326,-0.699887607994262
0.05164720731907191,0.32823454874005076,-0.47387255056142197
-0.03649563211070583,-0.015524559564640656,-0.6317396032869724
0.07450931610348066,0.4081827074468251,-0.5941508240830748
0.0189873943570098,0.2064861474557455,-0.4410223411494313
0.0646860933712492,0.37495130919895475,-0.5612050019464807
-0.021791242878274386,0.039438040058241336,-0.6238066034260381
-0.0126969105125605,0.08257269665241586,-0.6736165661631213
0.03633435489107062,0.2720663602308587,-0.6092774416688878
0.10792924312467367,0.5355451610884788,-0.5475307900765619
0.18366423026212964,0.7795650519621469,-0.36306431116288673
-0.025802093847566376,0.06864003191101799,-0.5965324103988446
0.20483676111263338,0.8994183570347626,-0.3505532668397354
0.13444344237832073,0.6314189605627529,-0.3155927200774459
-0.006715566558714081,0.10102042701397058,-0.5529456114643787
-0.04739313555166624,-0.004000337232941264,-0.7144061675912209
0.02159742671270437,0.2111645183671014,-0.4887824142474928
-0.01946907788843122,0.08351163156556539,-0.5559795816954543
0.10599305957484795,0.5158919484142593,-0.6406680397504302
0.1107312283830455,0.5570104557563197,-0.497850730102819
0.01900649171010027,0.20207892938919886,-0.4400307577326643
-0.0021234793657293194,0.12292870412361244,-0.6300798497759674
-0.03513899499072659,0.014256891180145672,-0.676698640367122
-0.05765710840506033,-0.07572300005225985,-0.805958477137228
-0.04798046237788944,-0.04820361177388855,-0.7110977695204361
0.044337691541417534,0.3014692284770216,-0.4590179743051067
-0.08020854095356533,-0.11509188971391326,-0.8678700648387977
0.002105597092195044,0.14556767313662347,-0.635186859402349
-0.0374222609396101,-0.030427759073936037,-0.5260389444084919
0.14165095409578332,0.6589292020872213,-0.382066926306751
-0.027529068496395692,0.048015628312958136,-0.7278818261504383
0.02925601831525282,0.24834544933167946,-0.710976949295653
0.03450333311346565,0.2609353697089997,-0.4987906566525995
0.10041017461334745,0.522499075817698,-0.4608235961564213
-0.05323889066631382,-0.06668746270060454,-0.7661760949156637
0.10707315459475741,0.5409348842184774,-0.5024849306951211
0.0567154981991147,0.34115535429349875,-0.5866747163783591
0.022010319106067433,0.2149744734976228,-0.6631315445246904
0.06143878475907516,0.3704058966151839,-0.5192007221832584
0.17485977744970005,0.7888351966645517,-0.45394725721320295
0.07020178389811593,0.385714590853138,-0.8009346107570008
0.07945974281225943,0.416220624910018,-0.5410315335924804
0.014291418283122415,0.19607415666572056,-0.6485455361890036
-0.02777668253737009,0.06175590311657423,-0.6342132244078751
-0.000845793583471699,0.13210879832412584,-0.6597446087097487
0.05661676381721903,0.3427372502093654,-0.6615634194166895
0.08515722871746068,0.4392422195218694,-0.572033001341856
0.15845190331620218,0.7185446527286528,-0.392154084978277
0.26219401791669616,1.0385904965464134,-0.2534650681316105
0.1468423006172861,0.6439369133111476,-0.5686488513027903
-0.03936526268379337,-0.010669338651901816,-0.5378772506634546
-0.17022152182375982,-0.4380851935225483,-0.8968995846887908
-0.03388956924149389,-0.00846996815463768,-0.727562349973921
-0.0033139119189478095,0.12877675833913058,-0.5867874881430009
0.057574581646945955,0.3490875912578948,-0.4727739782477661
0.027373254287801796,0.24161124151975177,-0.7767123568481117
0.04048923494926426,0.28623389937336624,-0.4688121632321832
0.04471627872768935,0.30213216743332794,-0.3996685308252961
0.055620325317157215,0.3417939904341022,-0.5327502472199932
0.07509677356981759,0.4087268925120563,-0.4602326434441152
-0.08660631956541287,-0.17464029222004857,-0.7649439073981665
0.07177691304008627,0.40079420286001693,-0.3971528595432916
0.05197570726214318,0.322921355351532,-0.45302728140880666
0.12333322369322008,0.6114779777830511,-0.387430348059304
0.16923328040353725,0.7835196096840364,-0.2973267389356905
0.0855729682256321,0.44968268329749694,-0.4059169574484842
0.08297453624537732,0.4507974774673463,-0.4914909751307973
0.017151638353072984,0.1886158114024625,-0.4785262656042579
0.017680612932480466,0.1997535412585073,-0.6073340324110152
-0.07086094811674337,-0.15687590606915475,-0.7940932258399223
0.17034368606818062,0.8014880801920167,-0.42681046342166706
0.15534832745750982,0.6818369253254761,-0.539541107519307
